formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C18H30O3	[M + H]+	C18H31O3+	Fatty acids	0.880	Octadecanoids	0.415	Fatty alcohols	0.361	Lipids and lipid-like molecules	0.816	Fatty Acyls	0.720					Fatty Acyls	0.720	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	295.225	457	7.625	816974706220342346	816973440442138231	816973440442138230	1627	
1	C16H33NO3	[M + Na]+	C16H33NNaO3+	Fatty acids	0.886	Small peptides	0.622	Aminoacids	0.221	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.993	Amino acids, peptides, and analogues	0.701	Amino acids and derivatives	0.699	Alpha amino acids and derivatives	0.607	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	310.236	458	7.640	816974738550073168	816973440526024321	816973440526024320	1631	
1	C18H26O2	[M + H]+	C18H27O2+	Terpenoids	0.576	Diterpenoids	0.346	Carbocyclic fatty acids	0.091	Benzenoids	0.723							Benzenoids	0.723	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	275.198	459	7.643	816974734213147812	816973440605716107	816973440601521802	1625	
1	C29H34O15	[M + K]+	C29H34KO15+	Shikimates and Phenylpropanoids	0.911	Coumarins	0.404	Simple coumarins	0.285	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.990	Glycosyl compounds	0.916	Phenolic glycosides	0.532	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Chemical entities	661.150	459	7.645	816974881198405725	816973440681213589	816973440681213588	1628	
1	C18H32O4	[M + H]+	C18H33O4+	Fatty acids	0.850	Fatty acyls	0.377	Fatty alcohols	0.420	Lipids and lipid-like molecules	0.906	Fatty Acyls	0.887					Fatty Acyls	0.887	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	313.236	461	7.679	816974844938626591	816973440718962330	816973440718962329	1637	
1	C30H26O13	[M - H2O + H]+	C30H25O12+	Shikimates and Phenylpropanoids	0.939	Lignans	0.572	Flavones	0.326	Phenylpropanoids and polyketides	0.902	Cinnamic acids and derivatives	0.862	Hydroxycinnamic acids and derivatives	0.800	Coumaric acids and derivatives	0.838	Coumaric acids and derivatives	0.838	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	577.132	461	7.691	816974848776417224	816973440878345897	816973440878345896	1643	
1	C17H30N6O3	[M + H]+	C17H31N6O3+	Alkaloids	0.707	Small peptides	0.041	Purine alkaloids	0.021	Organic acids and derivatives	0.635	Carboxylic acids and derivatives	0.563	Amino acids, peptides, and analogues	0.612	Amino acids and derivatives	0.611	Carbamate esters	0.544	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carbamate esters; Dialkyl ethers; Aminopyrimidines and derivatives; Aminotriazines; Carbonyl compounds; Amines; Imidolactams; Organic oxides; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	367.244	462	7.700	816974848373763785	816973440958037683	816973440958037682	1645	
1	C14H35N4O2	[M + Na]+	C14H35N4NaO2+	Alkaloids	0.386	Small peptides	0.727	Polyamines	0.593	Organic acids and derivatives	0.837	Carboxylic acids and derivatives	0.674	Amino acids, peptides, and analogues	0.586	Amino acids and derivatives	0.584	Amino acids and derivatives	0.584	Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	314.268	462	7.702	816974845030901337	816973440999980728	816973440995786423	1648	
1	C15H32N4Si	[M + H]+	C15H33N4Si+	Terpenoids	0.870	Monoterpenoids	0.420	Pinane monoterpenoids	0.204	Organic nitrogen compounds	0.924	Organonitrogen compounds	0.876					Organonitrogen compounds	0.876	Organic compounds; Organonitrogen compounds; Hydrocarbon derivatives; Organic nitrogen compounds; Chemical entities	297.247	464	7.741	816974846750566797	816973441360690907	816973441360690906	1655	
1	C18H28O4	[M - H2O + H]+	C18H27O3+	Terpenoids	0.579	Diterpenoids	0.318	Bisabolane sesquiterpenoids	0.108	Lipids and lipid-like molecules	0.811	Prenol lipids	0.502					Prenol lipids	0.502	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	291.194	467	7.781	816974848126299640	816973441536851695	816973441536851694	1667	
1	C11H16O2	[M + Na]+	C11H16NaO2+	Terpenoids	0.888	Sesquiterpenoids	0.737	Bisabolane sesquiterpenoids	0.596	Benzenoids	0.825							Benzenoids	0.825	Organic compounds; Alcohols and polyols; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	203.106	467	7.784	816974849753690703	816973441645903614	816973441645903613	1669	
1	C15H35N3O6	[M + H]+	C15H36N3O6+	Amino acids and Peptides	0.764	Small peptides	0.518	Polyamines	0.507	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.989	Amino acids, peptides, and analogues	0.919	Peptides	0.512	Peptides	0.512	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	354.260	468	7.799	816974852446435842	816973441763344141	816973441763344140	1679	
1	C19H38N2O2	[M + K]+	C19H38KN2O2+	Fatty acids	0.678	Fatty amides	0.356	N-acyl ethanolamines (endocannabinoids)	0.133	Organic acids and derivatives	0.887	Carboxylic acids and derivatives	0.851	Amino acids, peptides, and analogues	0.554	Amino acids and derivatives	0.548	Amino acids and derivatives	0.548	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	365.258	468	7.801	816974858272328106	816973441805287186	816973441801092881	1681	
1	C22H41NO4	[M + H]+	C22H42NO4+	Alkaloids	0.959	Pseudoalkaloids (transamidation)	0.953	Terpenoid alkaloids	0.934	Lipids and lipid-like molecules	0.750	Prenol lipids	0.632	Diterpenoids	0.731			Diterpenoids	0.731	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Piperidines; Prenol lipids; Organonitrogen compounds; Alkaloids and derivatives; Primary alcohols; Azepanes; Organooxygen compounds; Cyclic alcohols and derivatives; Diterpenoids; Secondary alcohols; 1,2-aminoalcohols; Polyols; Amines; Alkanolamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	384.309	468	7.808	816974857932589421	816973441847230231	816973441843035926	1682	
1	C9H25BN6O4	[M + H]+	C9H26BN6O4+	Amino acids and Peptides	0.878	Small peptides	0.924	Aminoacids	0.408	Organic acids and derivatives	0.883	Carboxylic acids and derivatives	0.508	Amino acids, peptides, and analogues	0.747	Amino acids and derivatives	0.741	Alpha amino acids and derivatives	0.714	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Boronic acids; Organometallic compounds; Monoalkylamines; Boronic acid derivatives; Organometalloid compounds; Carbonyl compounds; Amines; Primary amines; Organoboron compounds; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organopnictogen compounds; Alkylboranes; Monoalkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	292.213	469	7.811	816974853448875177	816973441889173276	816973441889173275	1684	
1	C18H39NO2	[M + H]+	C18H40NO2+	Fatty acids	0.999	Spingolipids	0.999	Sphingoid bases	1.000	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.997	Alkanolamines	0.992	1,3-aminoalcohols	0.529	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Secondary alcohols; 1,3-aminoalcohols; 1,2-aminoalcohols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	302.304	470	7.828	816974850479305564	816973441926922017	816973441926922016	1687	
1	C20H43NO2	[M + H]+	C20H44NO2+	Fatty acids	0.970	Spingolipids	0.745	Sphingoid bases	0.968	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	1.000	Alkanolamines	0.992	1,2-aminoalcohols	0.991	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	330.335	470	7.830	816974846838647261	816973441973059366	816973441973059365	1690	
1	C18H32O4	[M - H2O + H]+	C18H31O3+	Fatty acids	0.774	Octadecanoids	0.422	Fatty alcohols	0.209	Lipids and lipid-like molecules	0.842	Fatty Acyls	0.713					Fatty Acyls	0.713	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	295.226	470	7.839	816974848084356555	816973442128248634	816973442128248633	1695	
1	C18H35NO4	[M + Na]+	C18H35NNaO4+	Fatty acids	0.710	Small peptides	0.350	Aminoacids	0.258	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.953	Amino acids and derivatives	0.952	Alpha amino acid esters	0.701	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	352.246	471	7.851	816974851389470308	816973442279243598	816973442279243597	1701	
1	C10H23N5O4	[M + H]+	C10H24N5O4+	Alkaloids	0.467	Histidine alkaloids	0.579	Imidazole alkaloids	0.583	Organic acids and derivatives	0.953	Carboxylic acids and derivatives	0.924	Carboxylic acid derivatives	0.893	Carboxylic acid amides	0.759	Secondary carboxylic acid amides	0.530	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Acetamides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	278.182	472	7.872	816974849023881334	816973442447015778	816973442442821473	1707	
1	C13H14O2	[M + H]+	C13H15O2+	Shikimates and Phenylpropanoids	0.825	Phenylpropanoids (C6-C3)	0.350	Cinnamic acids and derivatives	0.395	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.671	Alkyl aryl ethers	0.567	Alkyl aryl ethers	0.567	Organic compounds; Alkyl aryl ethers; Ethers; Organooxygen compounds; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	203.106	472	7.875	816974849019687017	816973442484764519	816973442480570214	1708	
1	C17H24O3	[M + H]+	C17H25O3+	Terpenoids	0.982	Sesquiterpenoids	0.878	Humulane sesquiterpenoids	0.221	Lipids and lipid-like molecules	0.842	Prenol lipids	0.759					Prenol lipids	0.759	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	277.182	472	7.875	816974854069632494	816973442522513260	816973442522513259	1709	
1	C11H12O	[M + H]+	C11H13O+	Shikimates and Phenylpropanoids	0.602	Phenylpropanoids (C6-C3)	0.857	Cinnamic acids and derivatives	0.857	Benzenoids	0.994	Phenol ethers	0.911	Anisoles	0.921			Anisoles	0.921	Organic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organooxygen compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	161.095	473	7.877	816974850164732619	816973442560262001	816973442560262000	1710	
1	C18H32O4	[M + H]+	C18H33O4+	Fatty acids	0.999	Octadecanoids	0.920	Other Octadecanoids	0.935	Lipids and lipid-like molecules	0.991	Fatty Acyls	0.987	Lineolic acids and derivatives	0.517			Lineolic acids and derivatives	0.517	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	313.236	473	7.879	816974849749496389	816973442598010742	816973442598010741	1692	
1	C21H32N2O	[M + Na]+	C21H32N2NaO+	Alkaloids	0.608	Lysine alkaloids	0.040	Quinolizidine alkaloids	0.009	Organoheterocyclic compounds	0.948	Piperidines	0.922	Fentanyls	0.771			Fentanyls	0.771	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Phenethylamines; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Anilides; Organooxygen compounds; Amino acids and derivatives; Fentanyls; Carboxylic acid amides; Carboxylic acid derivatives; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	351.244	474	7.905	816974854396788473	816973442849669012	816973442849669011	1721	
1	C15H22O2	[M + H]+	C15H23O2+	Terpenoids	0.983	Sesquiterpenoids	0.974	Bisabolane sesquiterpenoids	0.716	Benzenoids	0.699	Benzene and substituted derivatives	0.577					Benzene and substituted derivatives	0.577	Organic compounds; Alcohols and polyols; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	235.168	475	7.923	816974855114014924	816973442933555102	816973442933555101	1726	
1	C19H38N2O5	[M + Na]+	C19H38N2NaO5+	Fatty acids	0.919	Fatty amides	0.324	N-acyl amines	0.475	Organic acids and derivatives	0.986	Carboxylic acids and derivatives	0.977	Amino acids, peptides, and analogues	0.768	Amino acids and derivatives	0.760	Amino acids	0.560	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	397.268	476	7.930	816974862579881785	816973442975498147	816973442971303842	1728	
1	C12H27N7	[M + Na]+	C12H27N7Na+	Alkaloids	0.955	Ornithine alkaloids	0.124	Polyamines	0.151	Organoheterocyclic compounds	0.694	Triazines	0.338	Aminotriazines	0.415	N-aliphatic s-triazines	0.510	N-aliphatic s-triazines	0.510	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Amines; Tertiary amines; N-aliphatic s-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	292.224	477	7.956	816974851544659709	816973443210379201	816973443210379200	1738	
1	C22H45NO2	[M + H]+	C22H46NO2+	Fatty acids	0.993	Fatty amides	0.953	N-acyl ethanolamines (endocannabinoids)	0.460	Lipids and lipid-like molecules	0.718	Fatty Acyls	0.623	Fatty amides	0.509	N-acyl amines	0.528	N-acyl amines	0.528	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; N-acyl amines; Carbonyl compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Fatty Acyls; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	356.351	478	7.968	816974850395419438	816973443260710854	816973443260710853	1744	
1	C18H33NO2	[M - H2O + H]+	C18H32NO+	Fatty acids	0.999	Spingolipids	0.907	Sphingoid bases	0.958	Organic oxygen compounds	1.000	Organooxygen compounds	0.995	Alcohols and polyols	0.924	Secondary alcohols	0.576	Secondary alcohols	0.576	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Secondary alcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	278.247	479	7.985	816974849535586776	816973443432677338	816973443432677337	1749	
1	C29H48	[M + H]+	C29H49+	Terpenoids	0.974	Steroids	0.532	Cholestane steroids	0.487	Lipids and lipid-like molecules	0.972	Steroids and steroid derivatives	0.731					Steroids and steroid derivatives	0.731	Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Prenol lipids; Hydrocarbons; Olefins; Cyclic olefins; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Branched unsaturated hydrocarbons; Chemical entities	397.381	482	8.029	816974855818658337	816973443747250173	816973443743055868	1762	
1	C20H36N2O5	[M + H]+	C20H37N2O5+	Alkaloids	0.589	Ornithine alkaloids	0.019	Phenylethylamines	0.014	Lipids and lipid-like molecules	0.661	Fatty Acyls	0.532					Fatty Acyls	0.532	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	385.268	483	8.051	816974857324414818	816973443856302087	816973443856302086	1768	
1	C18H30O3	[M - H2O + H]+	C18H29O2+	Fatty acids	0.997	Octadecanoids	0.621	Other Octadecanoids	0.633	Lipids and lipid-like molecules	0.978	Fatty Acyls	0.946	Lineolic acids and derivatives	0.511			Lineolic acids and derivatives	0.511	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	277.215	489	8.148	816974861120262776	816973444405755966	816973444401561661	1787	
1	C16H27N3O	[M + H]+	C16H28N3O+	Alkaloids	0.534	Monoterpenoids	0.164	Quinolizidine alkaloids	0.120	Lipids and lipid-like molecules	0.610	Prenol lipids	0.591					Prenol lipids	0.591	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	278.223	489	8.148	816974858733701905	816973444439310403	816973444439310402	1788	
1	C16H32O2	[M + Na]+	C16H32NaO2+	Fatty acids	0.953	Fatty esters	0.379	Fatty alcohols	0.537	Lipids and lipid-like molecules	0.944	Fatty Acyls	0.877					Fatty Acyls	0.877	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	279.229	490	8.168	816974860897964523	816973444565139538	816973444560945233	1791	
1	C19H37NO3	[M + H]+	C19H38NO3+	Fatty acids	0.876	Fatty amides	0.691	N-acyl ethanolamines (endocannabinoids)	0.112	Organic acids and derivatives	0.988	Carboxylic acids and derivatives	0.970	Amino acids, peptides, and analogues	0.535	Amino acids and derivatives	0.528	Amino acids and derivatives	0.528	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	328.283	491	8.191	816974859857776336	816973444758077542	816973444758077541	1796	
1	C15H33N3O5	[M + H]+	C15H34N3O5+	Amino acids and Peptides	0.606	Small peptides	0.727	Aminoacids	0.243	Organic acids and derivatives	0.986	Carboxylic acids and derivatives	0.973	Amino acids, peptides, and analogues	0.885	Amino acids and derivatives	0.884	Alpha amino acids and derivatives	0.602	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	336.250	493	8.215	816974861002822238	816973444846157936	816973444846157935	1805	
