formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C27H48N4O6	[M + H]+	C27H49N4O6+	Fatty acids	0.998	Spingolipids	0.894	Sphingoid bases	0.057	Lipids and lipid-like molecules	0.940	Sphingolipids	0.653					Sphingolipids	0.653	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Organic nitro compounds; Organic oxoazanium compounds; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic salts; Fatty Acyls; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	525.363	599	9.977	816701063862320964	816699154627351716	816699154627351715	3044	
1	C26H52NO7P	[M + H]+	C26H53NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.998	Lipids and lipid-like molecules	0.987	Glycerophospholipids	0.999	Glycerophosphocholines	0.998	Lysophosphatidylcholines	0.979	1-acyl-sn-glycero-3-phosphocholines	0.954	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	522.354	599	9.977	816701060716592299	816699154715432105	816699154715432104	3053	
6	C31H37N3O3	[M + Na]+	C31H37N3NaO3+	Alkaloids	0.893	Tryptophan alkaloids	0.932	Corynanthe type	0.116	Organic acids and derivatives	0.930	Carboxylic acids and derivatives	0.923	Amino acids, peptides, and analogues	0.727	Amino acids and derivatives	0.722	Amino acids and derivatives	0.722	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	522.274	599	9.980	816701064420163682	816699154790929582	816699154790929581	3049	
1	C39H68O10	[M + H]+	C39H69O10+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	0.904	Lipids and lipid-like molecules	0.990	Glycerolipids	0.999	Diradylglycerols	0.865	Diacylglycerols	0.643	1,2-diacylglycerols	0.650	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	697.488	599	9.982	816701066437624067	816699154866427059	816699154866427058	3057	
1	C29H48O	[M + H]+	C29H49O+	Terpenoids	0.999	Steroids	0.995	Cholestane steroids	0.393	Lipids and lipid-like molecules	0.995	Steroids and steroid derivatives	0.971					Steroids and steroid derivatives	0.971	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Cyclic alcohols and derivatives; Secondary alcohols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	413.376	600	9.998	816701118006593765	816699154941924536	816699154941924535	3064	
1	C38H71NO3	[M + H]+	C38H72NO3+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.994	Sphingolipids	0.990	Ceramides	0.996	Long-chain ceramides	0.829	Long-chain ceramides	0.829	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	590.549	600	10.006	816701074410996130	816699155013227710	816699155013227709	3086	
1	C21H42O4	[M + H]+	C21H43O4+	Fatty acids	0.998	Glycerolipids	0.998	Monoacylglycerols	0.998	Lipids and lipid-like molecules	0.993	Glycerolipids	0.991	Monoradylglycerols	0.982	Monoacylglycerols	0.872	1-monoacylglycerols	0.758	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	359.314	601	10.014	816701091506979826	816699155126473928	816699155122279623	3077	
1	C44H83NO8	[M + O + H]+	C44H84NO9+	Fatty acids	1.000	Spingolipids	1.000	Neutral glycosphingolipids	1.000	Lipids and lipid-like molecules	0.997	Sphingolipids	0.980	Glycosphingolipids	0.983	Neutral glycosphingolipids	0.826	Glycosyl-N-acylsphingosines	0.802	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Neutral glycosphingolipids; Simple glycosylceramides; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Glycosyl-N-acylsphingosines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	770.612	601	10.014	816701090227716990	816699155193582797	816699155193582796	3078	
1	C21H42O4	[M + K]+	C21H42KO4+	Terpenoids	0.519	Diterpenoids	0.520	Monoacylglycerols	0.312	Lipids and lipid-like molecules	0.956	Fatty Acyls	0.737	Fatty acid esters	0.516			Fatty acid esters	0.516	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	397.270	601	10.015	816701092362617972	816699155365549271	816699155365549270	3080	
1	C21H42O4	[M - H2O + H]+	C21H41O3+	Fatty acids	0.999	Glycerolipids	0.998	Monoacylglycerols	0.998	Lipids and lipid-like molecules	0.997	Glycerolipids	0.992	Monoradylglycerols	0.980	Monoacylglycerols	0.953	1-monoacylglycerols	0.867	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	341.304	601	10.015	816701120397347498	816699155466212572	816699155466212571	3081	
1	C21H42O4	[M + Na]+	C21H42NaO4+	Fatty acids	1.000	Glycerolipids	1.000	Monoacylglycerols	0.999	Lipids and lipid-like molecules	0.997	Glycerolipids	0.997	Monoradylglycerols	0.982	Monoacylglycerols	0.779	1-monoacylglycerols	0.550	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; 1-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; Glycerol ethers; 1,2-diols; Monoalkylglycerols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	381.296	601	10.017	816701102961624460	816699155562681569	816699155562681568	3087	
1	C44H81NO8	[M + H]+	C44H82NO8+	Fatty acids	1.000	Spingolipids	1.000	Neutral glycosphingolipids	1.000	Lipids and lipid-like molecules	0.997	Sphingolipids	0.985	Glycosphingolipids	0.986	Neutral glycosphingolipids	0.799	Glycosyl-N-acylsphingosines	0.768	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Neutral glycosphingolipids; Simple glycosylceramides; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Glycosyl-N-acylsphingosines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	752.601	601	10.019	816701110305850944	816699155650761959	816699155650761958	3090	
1	C30H60O9	[M + H]+	C30H61O9+	Terpenoids	0.853	Steroids	0.813	Pregnane steroids	0.296	Lipids and lipid-like molecules	0.930	Steroids and steroid derivatives	0.797	Hydroxysteroids	0.745	11-hydroxysteroids	0.571	11-hydroxysteroids	0.571	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Oxosteroids; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; 11-hydroxysteroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	565.428	601	10.020	816701119415880004	816699155814339826	816699155814339825	3094	
3	C34H66O4	[M + Na]+	C34H66NaO4+	Fatty acids	1.000	Fatty esters	0.996	Fatty acid estolides	0.988	Lipids and lipid-like molecules	0.999	Fatty Acyls	0.994	Fatty acids and conjugates	0.477	Long-chain fatty acids	0.659	Long-chain fatty acids	0.659	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	561.487	601	10.022	816701139347214818	816699155881448695	816699155881448694	3105	
5	C28H62N4O4	[M + K]+	C28H62KN4O4+	Fatty acids	0.911	Guanidine alkaloids	0.869	Fatty alcohols	0.505	Lipids and lipid-like molecules	0.613	Fatty Acyls	0.550					Fatty Acyls	0.550	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Guanidines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	557.444	601	10.022	816701128764984844	816699155961140476	816699155956946171	3096	
1	C39H78N2O5	[M + K]+	C39H78KN2O5+	Fatty acids	1.000	Spingolipids	0.959	Ceramides	0.853	Lipids and lipid-like molecules	0.983	Sphingolipids	0.675	Ceramides	0.694			Ceramides	0.694	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	693.552	602	10.032	816701128567852515	816699156036637953	816699156036637952	3103	
1	C20H39NO	[M + H]+	C20H40NO+	Fatty acids	1.000	Fatty amides	1.000	Primary amides	1.000	Lipids and lipid-like molecules	0.896	Fatty Acyls	0.908	Fatty amides	0.895			Fatty amides	0.895	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	310.309	603	10.047	816701128836288029	816699156288296208	816699156284101903	3109	
2	C18H38O	[M + Na]+	C18H38NaO+	Fatty acids	1.000	Fatty acyls	0.994	Fatty alcohols	0.992	Lipids and lipid-like molecules	0.835	Fatty Acyls	0.896	Fatty alcohols	0.783	Long-chain fatty alcohols	0.501	Long-chain fatty alcohols	0.501	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Long-chain fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	293.283	603	10.049	816701132166566047	816699156367987989	816699156363793684	3111	
1	C36H66O5	[M + Na]+	C36H66NaO5+	Fatty acids	1.000	Glycerolipids	0.999	Diacylglycerols	0.959	Lipids and lipid-like molecules	0.999	Glycerolipids	0.975	Diradylglycerols	0.742	Diacylglycerols	0.793	1,2-diacylglycerols	0.728	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; Fatty alcohols; 1,2-diacylglycerols; Secondary alcohols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	601.476	604	10.059	816701131277373436	816699156594480421	816699156594480420	3121	
2	C18H40N2O10	[M - H2O + H]+	C18H39N2O9+	Carbohydrates	0.931	Aminosugars and aminoglycosides	0.719	Aminosugars	0.554	Organic oxygen compounds	0.999	Organooxygen compounds	0.997	Carbohydrates and carbohydrate conjugates	0.841	Aminosaccharides	0.616	Aminosaccharides	0.616	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Monosaccharides; Secondary alcohols; 1,2-aminoalcohols; Polyols; Amines; Primary amines; Alkanolamines; Aminosaccharides; Fatty Acyls; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	427.266	605	10.089	816701134133694802	816699156833555764	816699156833555763	3147	
1	C24H46NO9P	[M + H]+	C24H47NO9P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoserines	1.000	Lipids and lipid-like molecules	0.994	Glycerophospholipids	1.000	Glycerophosphoserines	1.000	Lysophosphatidylserines	1.000	1-acyl-glycerol-3-phosphoserines	1.000	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylserines; Secondary alcohols; 1-acyl-glycerol-3-phosphoserines; Carbonyl compounds; Glycerophosphoserines; Alpha amino acids; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	524.297	606	10.093	816701139825365513	816699156909053241	816699156909053240	3127	
1	C22H42O2	[M + H]+	C22H43O2+	Fatty acids	0.998	Fatty esters	0.953	Wax monoesters	0.885	Lipids and lipid-like molecules	0.973	Fatty Acyls	0.960	Fatty acid esters	0.810			Fatty acid esters	0.810	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	339.324	606	10.094	816701144271327948	816699156988745023	816699156988745022	3128	
1	C19H39NO	[M + H]+	C19H40NO+	Fatty acids	0.995	Fatty amides	0.989	Primary amides	0.637	Lipids and lipid-like molecules	0.587	Fatty Acyls	0.533	Fatty amides	0.605			Fatty amides	0.605	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	298.309	606	10.096	816701157852485229	816699157072631109	816699157068436804	3129	
1	C36H69NO3	[M + O + H]+	C36H70NO4+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.996	Sphingolipids	0.999	Ceramides	1.000	Long-chain ceramides	0.887	Long-chain ceramides	0.887	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	580.528	606	10.105	816701156866823706	816699157236208975	816699157236208974	3133	
3	C17H24N4O2	[M + Na]+	C17H24N4NaO2+	Alkaloids	0.595	Small peptides	0.131	Dipeptides	0.127	Benzenoids	0.518							Benzenoids	0.518	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	339.182	606	10.106	816701154413155630	816699157336872276	816699157332677971	3135	
1	C36H60O5	[M + Na]+	C36H60NaO5+	Terpenoids	0.788	Glycerolipids	0.569	Diacylglycerols	0.179	Lipids and lipid-like molecules	0.988	Fatty Acyls	0.757					Fatty Acyls	0.757	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	595.432	607	10.115	816701158292887256	816699157471090014	816699157471090013	3137	
1	C34H67NO	[M + H]+	C34H68NO+	Fatty acids	1.000	Fatty amides	0.998	N-acyl amines	0.642	Lipids and lipid-like molecules	0.981	Fatty Acyls	0.976	Fatty amides	0.981	N-acyl amines	0.939	N-acyl amines	0.939	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	506.528	608	10.130	816701157806347868	816699157710165358	816699157710165357	3139	
1	C34H62O5	[M + Na]+	C34H62NaO5+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	0.998	Lipids and lipid-like molecules	0.992	Glycerolipids	0.991	Diradylglycerols	0.972	Diacylglycerols	0.982	1,2-diacylglycerols	0.950	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	573.450	608	10.140	816701164445931905	816699157970212221	816699157966017916	3132	
2	C25H36N4O3	[M + H]+	C25H37N4O3+	Alkaloids	0.592	Tryptophan alkaloids	0.059	Pyridine alkaloids	0.037	Benzenoids	0.599							Benzenoids	0.599	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carbonyl compounds; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	441.286	610	10.174	816701183014117034	816699158368671127	816699158368671126	3151	
1	C31H54O3	[M + H]+	C31H55O3+	Terpenoids	0.312	Sesquiterpenoids	0.110	Catechols with side chains	0.128	Benzenoids	0.997	Benzene and substituted derivatives	0.983	Phenylpropanes	0.565			Phenylpropanes	0.565	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	475.413	611	10.191	816701188747731604	816699158511277473	816699158511277472	3170	
1	C27H46O3	[M + H]+	C27H47O3+	Terpenoids	0.374	Meroterpenoids	0.116	Catechols with side chains	0.134	Benzenoids	0.997	Benzene and substituted derivatives	0.978	Phenoxy compounds	0.623			Phenoxy compounds	0.623	Organic compounds; Lipids and lipid-like molecules; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	419.350	612	10.196	816701187720126926	816699158582580646	816699158582580645	3172	
1	C25H52NO7P	[M + H]+	C25H53NO7P+	Fatty acids	0.999	Glycerophospholipids	1.000	Glycerophosphocholines	1.000	Lipids and lipid-like molecules	0.981	Glycerophospholipids	0.998	Glycerophosphocholines	0.996	Lysophosphatidylcholines	0.978	1-acyl-sn-glycero-3-phosphocholines	0.975	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	510.354	612	10.196	816701187950813697	816699158658078123	816699158658078122	3171	
1	C29H46	[M + H]+	C29H47+	Terpenoids	0.995	Carotenoids (C40)	0.750	Carotenoids (C40, γ-Ψ)	0.158	Lipids and lipid-like molecules	0.982	Prenol lipids	0.772					Prenol lipids	0.772	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Hydrocarbons; Olefins; Cyclic olefins; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Branched unsaturated hydrocarbons; Chemical entities	395.366	612	10.208	816701185308401673	816699158830044602	816699158830044601	3177	
3	C14H30N4O	[M + Na]+	C14H30N4NaO+	Alkaloids	0.559	Guanidine alkaloids	0.203	Quinolizidine alkaloids	0.169	Organoheterocyclic compounds	0.449	Azacyclic compounds	0.527					Azacyclic compounds	0.527	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	293.234	613	10.212	816701185383899172	816699158964262340	816699158964262339	3180	
