formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C18H30O3	[M - H2O + H]+	C18H29O2+	Fatty acids	1.000	Eicosanoids	0.470	Other Octadecanoids	0.242	Lipids and lipid-like molecules	0.991	Fatty Acyls	0.976	Fatty acids and conjugates	0.943	Long-chain fatty acids	0.902	Long-chain fatty acids	0.902	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	277.215	487	8.114	816705092111181277	816702827278777508	816702827274583203	2583	
1	C21H38O5	[M - H2O + H]+	C21H37O4+	Fatty acids	0.992	Fatty acyls	0.658	Fatty alcohols	0.830	Lipids and lipid-like molecules	0.989	Fatty Acyls	0.965	Fatty alcohols	0.681	Long-chain fatty alcohols	0.622	Long-chain fatty alcohols	0.622	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; 1-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Long-chain fatty alcohols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	353.267	489	8.154	816705089481351082	816702827543018695	816702827538824390	2598	
1	C18H30O2	[M + H]+	C18H31O2+	Terpenoids	0.637	Diterpenoids	0.598	Unsaturated fatty acids	0.165	Lipids and lipid-like molecules	0.893							Lipids and lipid-like molecules	0.893	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	279.230	490	8.167	816705089112252002	816702827622710481	816702827622710480	2601	
2	C19H38O4	[M - H2O + H]+	C19H37O3+	Fatty acids	0.788	Fatty acyls	0.493	Fatty alcohols	0.717	Lipids and lipid-like molecules	0.936	Fatty Acyls	0.908	Fatty acids and conjugates	0.385	Long-chain fatty acids	0.501	Long-chain fatty acids	0.501	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Long-chain fatty acids; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	313.272	491	8.176	816705085823915953	816702827702402267	816702827702402266	2609	
1	C19H36O4	[M + Na]+	C19H36NaO4+	Fatty acids	0.859	Fatty acyls	0.522	Fatty alcohols	0.742	Lipids and lipid-like molecules	0.947	Fatty Acyls	0.900	Fatty alcohols	0.628	Long-chain fatty alcohols	0.674	Long-chain fatty alcohols	0.674	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Fatty alcohol esters; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	351.251	491	8.186	816705092677412533	816702827828231402	816702827828231401	2611	
1	C19H37NO3	[M + H]+	C19H38NO3+	Terpenoids	0.442	Diterpenoids	0.263	Open-chain polyketides	0.156	Lipids and lipid-like molecules	0.725	Prenol lipids	0.553					Prenol lipids	0.553	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	328.283	491	8.191	816705089800118411	816702827861785839	816702827861785838	2614	
1	C18H35NO3	[M + Na]+	C18H35NNaO3+	Fatty acids	0.993	Fatty amides	0.833	Primary amides	0.301	Lipids and lipid-like molecules	0.825	Fatty Acyls	0.859	Fatty amides	0.633	N-acyl amines	0.520	N-acyl amines	0.520	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	336.250	493	8.217	816705087367420631	816702828046335235	816702828046335234	2624	
1	C18H28O3	[M + H]+	C18H29O3+	Fatty acids	0.766	Octadecanoids	0.631	Phytane diterpenoids	0.323	Lipids and lipid-like molecules	0.901	Fatty Acyls	0.755	Fatty acids and conjugates	0.761	Long-chain fatty acids	0.670	Long-chain fatty acids	0.670	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	293.210	494	8.231	816705091914048823	816702828293799201	816702828293799200	2633	
2	C14H34N4	[M + Na]+	C14H34N4Na+	Alkaloids	0.643	Guanidine alkaloids	0.584	Tricyclic guanidine alkaloids	0.594	Organic nitrogen compounds	0.999	Organonitrogen compounds	0.998					Organonitrogen compounds	0.998	Organic compounds; Organonitrogen compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	281.265	494	8.234	816705091318457386	816702828339936550	816702828339936549	2635	
1	C18H28O3	[M - H2O + H]+	C18H27O2+	Fatty acids	0.989	Octadecanoids	0.946	Other Octadecanoids	0.895	Lipids and lipid-like molecules	0.976	Fatty Acyls	0.955	Lineolic acids and derivatives	0.625			Lineolic acids and derivatives	0.625	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	275.199	494	8.235	816705091955991913	816702828423822640	816702828423822639	2637	
4	C16H30	[M + Na]+	C16H30Na+	Terpenoids	0.885	Sesquiterpenoids	0.783	Hydrocarbons	0.162	Lipids and lipid-like molecules	0.685	Prenol lipids	0.707					Prenol lipids	0.707	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Hydrocarbons; Saturated hydrocarbons; Unsaturated hydrocarbons; Chemical entities	245.225	494	8.235	816705091414926433	816702828465765685	816702828465765684	2638	
1	C18H30O	[M + H3N + H]+	C18H34NO+	Terpenoids	0.907	Diterpenoids	0.688	Norlabdane diterpenoids	0.135	Lipids and lipid-like molecules	0.835	Prenol lipids	0.639					Prenol lipids	0.639	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	280.262	494	8.235	816705095797975386	816702828503514426	816702828503514425	2639	
1	C18H30O	[M + H]+	C18H31O+	Terpenoids	0.919	Diterpenoids	0.683	Norlabdane diterpenoids	0.356	Lipids and lipid-like molecules	0.878	Prenol lipids	0.552					Prenol lipids	0.552	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	263.236	494	8.235	816705092551583365	816702828591594820	816702828591594819	2642	
1	C28H32O14	[M + K]+	C28H32KO14+	Shikimates and Phenylpropanoids	0.804	Flavonoids	0.660	Flavones	0.629	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.978	Glycosyl compounds	0.923	Phenolic glycosides	0.617	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Phenoxy compounds; Chemical entities	631.140	496	8.266	816705103960092833	816702828709035347	816702828709035346	2655	
1	C15H34N2O2	[M + Na]+	C15H34N2NaO2+	Fatty acids	0.861	Fatty amides	0.693	N-acyl amines	0.325	Lipids and lipid-like molecules	0.510							Lipids and lipid-like molecules	0.510	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	297.249	498	8.297	816705096137714087	816702828805504349	816702828805504348	2671	
2	C16H35NO2	[M + Na]+	C16H35NNaO2+	Fatty acids	0.987	Spingolipids	0.433	Sphingoid bases	0.822	Lipids and lipid-like molecules	0.534							Lipids and lipid-like molecules	0.534	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Amines; Primary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	296.257	498	8.303	816705097446337148	816702828897779047	816702828893584742	2675	
2	C18H24O7	[M + H]+	C18H25O7+	Polyketides	0.505	Macrolides	0.300	Macrolide lactones	0.161	Lipids and lipid-like molecules	0.541							Lipids and lipid-like molecules	0.541	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organooxygen compounds; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	353.161	498	8.304	816705104035590352	816702829015219574	816702829011025269	2666	
6	C25H28N4O	[M + K]+	C25H28KN4O+	Alkaloids	0.498	Tryptophan alkaloids	0.033	Carboline alkaloids	0.031	Benzenoids	0.999	Benzene and substituted derivatives	0.992	Phenylmethylamines	0.865			Phenylmethylamines	0.865	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Phenylmethylamines; Piperazines; Organonitrogen compounds; Organooxygen compounds; Azoles; Trialkylamines; Benzene and substituted derivatives; Diazinanes; Benzenoids; Amines; Tertiary amines; Benzylamines; N-alkylpiperazines; Aralkylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	439.190	499	8.313	816705101812608578	816702829099105664	816702829099105663	2684	
1	C19H38O4	[M + Na]+	C19H38NaO4+	Fatty acids	1.000	Glycerolipids	0.994	Monoacylglycerols	0.998	Lipids and lipid-like molecules	0.999	Glycerolipids	0.991	Monoradylglycerols	0.996	Monoacylglycerols	0.989	1-monoacylglycerols	0.941	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	353.267	499	8.316	816705100537539592	816702829141048709	816702829141048708	2695	
2	C12H23N3O3	[M + Na]+	C12H23N3NaO3+	Amino acids and Peptides	0.983	Small peptides	0.997	Dipeptides	0.781	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.990	Amino acids, peptides, and analogues	0.938	Amino acids and derivatives	0.935	Alpha amino acids and derivatives	0.903	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	280.161	501	8.347	816705105440682530	816702829464010142	816702829464010141	2705	
4	C27H26O2	[M + H]+	C27H27O2+	Shikimates and Phenylpropanoids	0.797	Flavonoids	0.115	Neolignans	0.059	Benzenoids	0.998	Benzene and substituted derivatives	0.890					Benzene and substituted derivatives	0.890	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	383.203	501	8.348	816705105285493255	816702829552090536	816702829552090535	2700	
3	C7H10O4	[M + Na]+	C7H10NaO4+	Fatty acids	0.918	Fatty Acids and Conjugates	0.746	Wax monoesters	0.192	Lipids and lipid-like molecules	0.756	Fatty Acyls	0.741	Fatty acid esters	0.527			Fatty acid esters	0.527	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Methyl esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	181.049	501	8.349	816705104291442983	816702829665336754	816702829665336753	2701	
1	C16H22O4	[M + H]+	C16H23O4+	Terpenoids	0.934	Sesquiterpenoids	0.910	Bisabolane sesquiterpenoids	0.081	Organic acids and derivatives	0.919	Carboxylic acids and derivatives	0.899	Carboxylic acid derivatives	0.673	Carboxylic acid esters	0.631	Carboxylic acid esters	0.631	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	279.158	501	8.349	816705110738089114	816702829799554492	816702829795360187	2703	
1	C16H30N3O2	[M + K]+	C16H30KN3O2+	Alkaloids	0.617	Lysine alkaloids	0.364	Quinolizidine alkaloids	0.390	Organic acids and derivatives	0.863	Carboxylic acids and derivatives	0.775	Amino acids, peptides, and analogues	0.687	Amino acids and derivatives	0.686	Amino acids and derivatives	0.686	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	335.196	501	8.351	816705108917761062	816702829937966539	816702829937966538	2665	
2	C21H39N3O4	[M + Na]+	C21H39N3NaO4+	Amino acids and Peptides	0.865	Small peptides	0.590	Tripeptides	0.077	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.993	Amino acids, peptides, and analogues	0.892	Amino acids and derivatives	0.879	Alpha amino acid amides	0.583	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	420.283	501	8.352	816705111023301842	816702830038629845	816702830034435540	2721	
1	C26H37N3O4S	[M + H]+	C26H38N3O4S+	Amino acids and Peptides	0.998	Linear polyketides	0.790	Melithiazole and Myxothiazole derivatives	0.518	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.987	Amino acids, peptides, and analogues	0.937	Amino acids and derivatives	0.932	Amino acids and derivatives	0.932	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Thiazoles; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; 2,4-disubstituted thiazoles; Aralkylamines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	488.256	502	8.361	816705125757892665	816702830076378586	816702830076378585	2716	
2	C29H33N3O4	[M + Na]+	C29H33N3NaO4+	Alkaloids	0.439	Tyrosine alkaloids	0.025	Isoquinoline alkaloids	0.017	Organic acids and derivatives	0.971	Carboxylic acids and derivatives	0.967	Amino acids, peptides, and analogues	0.828	Amino acids and derivatives	0.826	Amino acids and derivatives	0.826	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	510.238	502	8.363	816705167579299172	816702830256733678	816702830252539373	2720	
1	C18H30O2	[M + H]+	C18H31O2+	Fatty acids	0.891	Fatty Acids and Conjugates	0.314	Unsaturated fatty acids	0.313	Lipids and lipid-like molecules	0.967	Fatty Acyls	0.906					Fatty Acyls	0.906	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	279.231	503	8.379	816705169844223706	816702830307065331	816702830307065330	2731	
1	C19H40NO7P	[M + H]+	C19H41NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	1.000	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.990	Amino acids and derivatives	0.990	Amino acids and derivatives	0.990	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	426.260	503	8.379	816705170053938934	816702830361591288	816702830361591287	2732	
2	C35H60O8	[M + Na]+	C35H60NaO8+	Fatty acids	0.900	Glycerolipids	0.830	Diacylglycerols	0.264	Lipids and lipid-like molecules	0.969	Fatty Acyls	0.948	Fatty acid esters	0.936			Fatty acid esters	0.936	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	631.423	503	8.382	816705182926260835	816702830500003335	816702830500003334	2742	
1	C16H25ClN2O2	[M + Na]+	C16H25ClN2NaO2+	Amino acids and Peptides	0.317	Small peptides	0.091	Dipeptides	0.043	Organohalogen compounds	0.998	Aryl halides	0.740	Aryl chlorides	0.812			Aryl chlorides	0.812	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Carboxylic acid derivatives; Organochlorides; Carbonyl compounds; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	335.150	503	8.385	816705179856029384	816702830550334988	816702830550334987	2744	
1	C16H30N3O2	[M + K]+	C16H30KN3O2+	Alkaloids	0.776	Lysine alkaloids	0.255	Quinolizidine alkaloids	0.542	Organic acids and derivatives	0.925	Carboxylic acids and derivatives	0.899	Amino acids, peptides, and analogues	0.741	Amino acids and derivatives	0.739	Amino acids and derivatives	0.739	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	335.200	503	8.388	816705183458937576	816702830642609686	816702830642609685	2749	
1	C21H33NO3	[M + H]+	C21H34NO3+	Alkaloids	0.613	Pseudoalkaloids (transamidation)	0.778	Terpenoid alkaloids	0.573	Organic acids and derivatives	0.992	Carboxylic acids and derivatives	0.987	Amino acids, peptides, and analogues	0.829	Amino acids and derivatives	0.828	Amino acids and derivatives	0.828	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Methyl esters; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	348.252	504	8.395	816705179319158123	816702830697135643	816702830697135642	2755	
1	C21H33NO3	[M + Na]+	C21H33NNaO3+	Alkaloids	0.913	Pseudoalkaloids (transamidation)	0.551	Open-chain polyketides	0.146	Alkaloids and derivatives	0.578							Alkaloids and derivatives	0.578	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	370.234	504	8.395	816705188794094738	816702830743272992	816702830743272991	2756	
1	C21H39NO4	[M + H]+	C21H40NO4+	Fatty acids	0.996	Spingolipids	0.990	Sphingoid bases	0.972	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.989	Amino acids, peptides, and analogues	0.876	Amino acids and derivatives	0.874	Alpha amino acids	0.646	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Alpha amino acids; Amines; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	370.294	504	8.403	816705179432404382	816702830843936298	816702830843936297	2760	
1	C18H30O3	[M + H]+	C18H31O3+	Fatty acids	0.643	Diterpenoids	0.276	Other Octadecanoids	0.143	Lipids and lipid-like molecules	0.843	Fatty Acyls	0.619					Fatty Acyls	0.619	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Monocarboxylic acids and derivatives; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	295.225	505	8.414	816705181735078115	816702830906850863	816702830906850862	2708	
1	C18H37Si	[M + H]+	C18H38Si+	Terpenoids	0.993	Diterpenoids	0.873	Prenyleudesmane diterpenoids	0.061	Lipids and lipid-like molecules	0.913	Prenol lipids	0.829	Diterpenoids	0.503			Diterpenoids	0.503	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organohalogen compounds; Diterpenoids; Alkyl halides; Hydrocarbon derivatives; Chemical entities	282.273	507	8.456	816705181693135039	816702831020097081	816702831015902776	2768	
3	C16H29N3O2	[M + H]+	C16H30N3O2+	Alkaloids	0.682	Guanidine alkaloids	0.482	Menthane monoterpenoids	0.065	Organoheterocyclic compounds	0.697	Azacyclic compounds	0.705					Azacyclic compounds	0.705	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Carboximidamides; Organic 1,3-dipolar compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	296.236	507	8.457	816705189708454063	816702831070428734	816702831070428733	2794	
