formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C22H33O	[M + H]+	C22H34O+	Terpenoids	0.984	Diterpenoids	0.662	Beyerane diterpenoids	0.131	Lipids and lipid-like molecules	0.954	Prenol lipids	0.831	Diterpenoids	0.626			Diterpenoids	0.626	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Diterpenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	314.262	463	7.711	816704961865399886	816702822979615403	816702822975421098	2367	
1	C16H29N7O2	[M + H]+	C16H30N7O2+	Alkaloids	0.454	Nucleosides	0.494	Purine nucleosides	0.554	Organoheterocyclic compounds	0.992	Diazines	0.637	Pyrimidines and pyrimidine derivatives	0.625	Aminopyrimidines and derivatives	0.672	Aminopyrimidines and derivatives	0.672	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Organonitrogen compounds; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	352.244	463	7.722	816704961961868912	816702823084473018	816702823084473017	2378	
1	C20H41NO	[M + H]+	C20H42NO+	Fatty acids	0.994	Spingolipids	0.918	Sphingoid bases	0.983	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.978	Alkanolamines	0.930	1,2-aminoalcohols	0.881	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Secondary alcohols; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	312.325	464	7.728	816704975182316770	816702823118027455	816702823118027454	2377	
1	C21H30N2	[M + H]+	C21H31N2+	Alkaloids	0.975	Pseudoalkaloids (transamidation)	0.875	Steroidal alkaloids	0.587	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.874	Aralkylamines	0.512	Aralkylamines	0.512	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Trialkylamines; Benzenoids; Amines; Tertiary amines; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	311.248	464	7.735	816704967963918561	816702823197719241	816702823197719240	2386	
1	C18H30O2	[M + H]+	C18H31O2+	Fatty acids	0.740	Diterpenoids	0.446	Unsaturated fatty acids	0.395	Lipids and lipid-like molecules	0.943	Fatty Acyls	0.710	Fatty acids and conjugates	0.422	Long-chain fatty acids	0.524	Long-chain fatty acids	0.524	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	279.231	464	7.735	816704962653929171	816702823235467982	816702823235467981	2387	
1	C18H34O4	[M + H]+	C18H35O4+	Fatty acids	0.974	Fatty acyls	0.475	Fatty alcohols	0.619	Lipids and lipid-like molecules	0.957	Fatty Acyls	0.937	Fatty alcohols	0.522			Fatty alcohols	0.522	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	315.252	464	7.736	816704961857011268	816702823289993939	816702823285799634	2389	
1	C37H62O10	[M + H]+	C37H63O10+	Polyketides	0.967	Linear polyketides	0.714	Open-chain polyketides	0.886	Lipids and lipid-like molecules	0.891	Prenol lipids	0.447	Diterpenoids	0.584	Acyclic diterpenoids	0.521	Acyclic diterpenoids	0.521	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Acyclic diterpenoids; Diterpenoids; Secondary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	667.444	464	7.736	816704964507811682	816702823323548376	816702823323548375	2391	
1	C18H34O4	[M - H2O + H]+	C18H33O3+	Fatty acids	0.993	Fatty acyls	0.614	Fatty alcohols	0.859	Lipids and lipid-like molecules	0.977	Fatty Acyls	0.963	Fatty alcohols	0.659	Long-chain fatty alcohols	0.651	Long-chain fatty alcohols	0.651	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	297.241	464	7.738	816704967246692409	816702823378074333	816702823378074332	2392	
1	C17H37O	[M + K]+	C17H37KO+	Terpenoids	0.862	Diterpenoids	0.766	Labdane diterpenoids	0.347	Lipids and lipid-like molecules	0.933	Prenol lipids	0.751	Diterpenoids	0.516			Diterpenoids	0.516	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Diterpenoids; Carbonyl compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	296.248	464	7.741	816704966533660577	816702823453571815	816702823453571814	2366	
1	C21H37NO	[M + H]+	C21H38NO+	Fatty acids	0.940	Spingolipids	0.389	Sphingoid bases	0.745	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.960	Alkanolamines	0.781	1,2-aminoalcohols	0.698	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Secondary alcohols; 1,2-aminoalcohols; Dialkylamines; Amines; Secondary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	320.293	466	7.774	816704975337506127	816702823491320556	816702823487126251	2405	
1	C18H28O4	[M - H2O + H]+	C18H27O3+	Terpenoids	0.751	Sesquiterpenoids	0.596	Bisabolane sesquiterpenoids	0.684	Benzenoids	0.701	Benzene and substituted derivatives	0.565					Benzene and substituted derivatives	0.565	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	291.194	467	7.785	816705018895395673	816702823696841477	816702823696841476	2415	
1	C11H16O2	[M + Na]+	C11H16NaO2+	Terpenoids	0.809	Monoterpenoids	0.273	Apocarotenoids(ε-)	0.191	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbonyl compounds	0.857	Ketones	0.768	Ketones	0.768	Organic compounds; Ketones; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	203.106	467	7.786	816705018924755824	816702823826864916	816702823826864915	2421	
1	C20H33N3	[M + H]+	C20H34N3+	Alkaloids	0.954	Pseudoalkaloids (transamidation)	0.932	Steroidal alkaloids	0.424	Lipids and lipid-like molecules	0.518							Lipids and lipid-like molecules	0.518	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Organonitrogen compounds; Amines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	316.278	467	7.788	816705018845063968	816702823914945310	816702823914945309	2388	
1	C16H25N3O2	[M + H]+	C16H26N3O2+	Alkaloids	0.264	Sesquiterpenoids	0.339	Open-chain polyketides	0.151	Benzenoids	0.443	Benzene and substituted derivatives	0.654					Benzene and substituted derivatives	0.654	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	292.205	468	7.796	816705018966698901	816702824028191528	816702824023997223	2426	
1	C15H28N4O4	[M + Na]+	C15H28N4NaO4+	Amino acids and Peptides	0.922	Small peptides	0.940	Dipeptides	0.655	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.993	Amino acids, peptides, and analogues	0.915	Amino acids and derivatives	0.910	N-acyl-alpha amino acids	0.553	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Amines; Primary amines; Carboximidamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	351.200	468	7.797	816705018836675341	816702824086911789	816702824086911788	2402	
1	C18H37NO3	[M + H]+	C18H38NO3+	Fatty acids	0.991	Fatty amides	0.954	N-acyl ethanolamines (endocannabinoids)	0.503	Lipids and lipid-like molecules	0.909	Fatty Acyls	0.855	Fatty amides	0.744	N-acyl amines	0.799	N-acyl amines	0.799	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	316.283	468	7.803	816705018840869658	816702824237906738	816702824233712433	2428	
1	C11H29BN2O4Si	[M + H]+	C11H30BN2O4Si+	Terpenoids	0.745	Monoterpenoids	0.925	Pinane monoterpenoids	0.500	Organic salts	0.995	Organic metal salts	0.986	Organic metalloid salts	0.986			Organic metalloid salts	0.986	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organometallic compounds; Organometalloid compounds; Organoboron compounds; Organic salts; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Alkylboranes; Organic oxygen compounds; Chemical entities	292.208	468	7.804	816705078785869778	816702824284044087	816702824284044086	2453	
1	C22H41NO4	[M + H]+	C22H42NO4+	Alkaloids	0.776	Pseudoalkaloids (transamidation)	0.652	Terpenoid alkaloids	0.540	Lipids and lipid-like molecules	0.708							Lipids and lipid-like molecules	0.708	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Cyclic alcohols and derivatives; Secondary alcohols; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	384.309	469	7.810	816705072129505466	816702824325987132	816702824325987131	2431	
1	C22H45NO5	[M + H]+	C22H46NO5+	Fatty acids	0.997	Spingolipids	0.988	Sphingoid bases	0.979	Lipids and lipid-like molecules	0.650							Lipids and lipid-like molecules	0.650	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Secondary alcohols; 1,2-aminoalcohols; Polyols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	404.336	469	7.820	816705070716024495	816702824363735873	816702824363735872	2435	
1	C20H43NO2	[M + H]+	C20H44NO2+	Fatty acids	0.999	Spingolipids	0.982	Sphingoid bases	0.998	Organic nitrogen compounds	1.000	Organonitrogen compounds	0.999	Amines	0.939	Alkanolamines	0.949	1,2-aminoalcohols	0.892	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	330.335	470	7.828	816705072733485460	816702824472787792	816702824472787791	2441	
1	C18H35NO3	[M + H]+	C18H36NO3+	Fatty acids	0.939	Fatty amides	0.800	N-acyl ethanolamines (endocannabinoids)	0.344	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.984	Amino acids, peptides, and analogues	0.547	Amino acids and derivatives	0.544	Amino acids and derivatives	0.544	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	314.268	470	7.833	816705073144527390	816702824590228319	816702824590228318	2444	
1	C18H28O3	[M + H]+	C18H29O3+	Fatty acids	0.596	Octadecanoids	0.582	Phytane diterpenoids	0.249	Lipids and lipid-like molecules	0.922	Fatty Acyls	0.783	Fatty acids and conjugates	0.544			Fatty acids and conjugates	0.544	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	293.209	470	7.834	816705075384286750	816702824556673882	816702824556673881	2423	
1	C18H35NO4	[M + H]+	C18H36NO4+	Fatty acids	0.376	Linear polyketides	0.239	Open-chain polyketides	0.235	Lipids and lipid-like molecules	0.654	Fatty Acyls	0.502					Fatty Acyls	0.502	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	330.263	470	7.838	816705076416086273	816702824648948585	816702824648948584	2448	
1	C17H39N7	[M + Na]+	C17H39N7Na+	Alkaloids	0.950	Ornithine alkaloids	0.248	Polyamines	0.378	Organoheterocyclic compounds	0.952	Heteroaromatic compounds	0.899					Heteroaromatic compounds	0.899	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Dialkylamines; Amines; Secondary amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	364.313	471	7.842	816705076353171672	816702824690891630	816702824690891629	2450	
1	C15H29N5O	[M + H]+	C15H30N5O+	Alkaloids	0.770	Guanidine alkaloids	0.425	Tricyclic guanidine alkaloids	0.108	Organoheterocyclic compounds	0.942	Azoles	0.556					Azoles	0.556	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Guanidines; Azoles; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	296.242	471	7.852	816705073840782091	816702824833497986	816702824833497985	2442	
1	C18H32O4	[M - H2O + H]+	C18H31O3+	Fatty acids	0.817	Octadecanoids	0.511	Other Octadecanoids	0.431	Lipids and lipid-like molecules	0.940	Fatty Acyls	0.839	Fatty acids and conjugates	0.599	Long-chain fatty acids	0.678	Long-chain fatty acids	0.678	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	295.225	471	7.853	816705075568836256	816702824867052423	816702824867052422	2456	
1	C37H60O10	[M + H]+	C37H61O10+	Polyketides	0.986	Linear polyketides	0.520	Open-chain polyketides	0.783	Lipids and lipid-like molecules	0.780	Prenol lipids	0.436	Diterpenoids	0.522			Diterpenoids	0.522	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Macrolides and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Diterpenoids; Secondary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	665.428	471	7.856	816705083852592189	816702824904801164	816702824900606859	2460	
1	C17H36O3	[M + Na]+	C17H36NaO3+	Fatty acids	0.999	Fatty acyls	0.997	Fatty alcohols	0.999	Lipids and lipid-like molecules	0.916	Fatty Acyls	0.901	Fatty alcohols	0.882	Long-chain fatty alcohols	0.809	Long-chain fatty alcohols	0.809	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Secondary alcohols; Polyols; Long-chain fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	311.256	472	7.859	816705076126679063	816702824942549905	816702824942549904	2464	
1	C16H29ClO7	[M + H]+	C16H30ClO7+	Fatty acids	0.324	Monoterpenoids	0.245	Iridoids monoterpenoids	0.110	Lipids and lipid-like molecules	0.511							Lipids and lipid-like molecules	0.511	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl chlorides; Carboxylic acid esters; Organochlorides; Secondary alcohols; Carbonyl compounds; Halohydrins; Chlorohydrins; Alkyl halides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	369.168	472	7.860	816705089972085080	816702824976104342	816702824976104341	2466	
1	C16H29N7O2	[M + H]+	C16H30N7O2+	Alkaloids	0.568	Histidine alkaloids	0.545	Imidazole alkaloids	0.547	Organoheterocyclic compounds	0.981	Heteroaromatic compounds	0.969					Heteroaromatic compounds	0.969	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	352.247	472	7.862	816705088420191348	816702825013853083	816702825013853082	2452	
1	C18H30O2	[M + H]+	C18H31O2+	Fatty acids	0.999	Fatty Acids and Conjugates	0.858	Unsaturated fatty acids	0.879	Lipids and lipid-like molecules	0.985	Fatty Acyls	0.963	Fatty acids and conjugates	0.940	Long-chain fatty acids	0.934	Long-chain fatty acids	0.934	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	279.232	472	7.867	816705077305279422	816702825089350565	816702825089350564	2468	
1	C16H24N2O2	[M + H]+	C16H25N2O2+	Alkaloids	0.608	Pseudoalkaloids (transamidation)	0.171	Phenylalanine-derived alkaloids	0.024	Benzenoids	0.964	Benzene and substituted derivatives	0.894	Phenylpropanes	0.622			Phenylpropanes	0.622	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	277.192	473	7.877	816705076722270658	816702825265511353	816702825265511352	2477	
1	C18H30O4	[M - H2O + H]+	C18H29O3+	Fatty acids	0.947	Octadecanoids	0.931	Other Octadecanoids	0.793	Lipids and lipid-like molecules	0.961	Fatty Acyls	0.932	Lineolic acids and derivatives	0.577			Lineolic acids and derivatives	0.577	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	293.210	473	7.888	816705077150090062	816702825303260094	816702825303260093	2489	
1	C37H62O10	[M + H]+	C37H63O10+	Polyketides	0.973	Macrolides	0.726	Open-chain polyketides	0.618	Phenylpropanoids and polyketides	0.265	Macrolides and analogues	0.563					Macrolides and analogues	0.563	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	667.443	473	7.888	816705082007097272	816702825345203139	816702825345203138	2490	
1	C34H66O11	[M + H]+	C34H67O11+	Polyketides	0.687	Macrolides	0.418	Open-chain polyketides	0.704	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.873	Glycosyl compounds	0.673	O-glycosyl compounds	0.665	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	651.465	473	7.890	816705089946919243	816702825387146184	816702825387146183	2492	
1	C22H32O2	[M + Na]+	C22H32NaO2+	Terpenoids	0.865	Steroids	0.458	Pregnane steroids	0.069	Lipids and lipid-like molecules	0.908	Steroids and steroid derivatives	0.605	Oxosteroids	0.580			Oxosteroids	0.580	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Organooxygen compounds; Oxosteroids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	351.232	474	7.895	816705083047285312	816702825462643666	816702825462643665	2501	
1	C18H34O4	[M + H]+	C18H35O4+	Fatty acids	0.978	Fatty acyls	0.769	Fatty alcohols	0.870	Lipids and lipid-like molecules	0.968	Fatty Acyls	0.933	Fatty acids and conjugates	0.331	Long-chain fatty acids	0.577	Long-chain fatty acids	0.577	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Long-chain fatty acids; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	315.251	474	7.898	816705078899116065	816702825563306972	816702825563306971	2496	
1	C18H34O4	[M - H2O + H]+	C18H33O3+	Fatty acids	0.933	Fatty acyls	0.501	Fatty alcohols	0.770	Lipids and lipid-like molecules	0.953	Fatty Acyls	0.863	Fatty alcohols	0.656	Long-chain fatty alcohols	0.618	Long-chain fatty alcohols	0.618	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Fatty alcohols; Secondary alcohols; Polyols; Long-chain fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	297.241	474	7.902	816705075631750871	816702825605250017	816702825605250016	2500	
1	C16H30NO6	[M + K]+	C16H30KNO6+	Fatty acids	0.765	Small peptides	0.356	Aminoacids	0.215	Organic acids and derivatives	0.981	Carboxylic acids and derivatives	0.971	Amino acids, peptides, and analogues	0.780	Amino acids and derivatives	0.780	Alpha amino acids	0.519	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Alpha amino acids; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	371.171	474	7.906	816705089879810245	816702825676553195	816702825676553194	2503	
1	C15H22O2	[M + H]+	C15H23O2+	Terpenoids	0.986	Sesquiterpenoids	0.972	Bisabolane sesquiterpenoids	0.685	Benzenoids	0.547							Benzenoids	0.547	Organic compounds; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	235.168	476	7.930	816705076768408061	816702825789799418	816702825789799417	2510	
1	C14H27N5	[M + H]+	C14H28N5+	Alkaloids	0.976	Pseudoalkaloids (transamidation)	0.628	Purine alkaloids	0.606	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.904	Tertiary amines	0.574	Dialkylarylamines	0.514	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Azoles; Amines; Tertiary amines; Dialkylarylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	266.234	477	7.950	816705076428669214	816702825827548159	816702825823353854	2515	
